"MLM_count","TOKEN_count","NSP_bool","Loss"
19,131,0,2.7827818393707275
20,128,1,2.7173032760620117
17,113,1,2.901461362838745
8,56,1,1.659358263015747
19,129,0,1.9978245496749878
19,131,0,1.8396248817443848
14,91,1,1.2568020820617676
4,25,1,0.03465700149536133
8,55,1,4.975985050201416
19,130,0,3.6673271656036377
17,130,0,2.8598098754882812
20,129,0,1.280145525932312
18,127,1,3.348984956741333
18,127,0,3.3160648345947266
19,128,0,0.4932229816913605
19,132,1,2.3028435707092285
14,95,1,1.8521482944488525
19,135,1,2.3627700805664062
19,127,1,1.6588616371154785
19,127,0,3.2974607944488525
19,129,0,1.1613237857818604
8,53,1,1.5900074243545532
19,131,0,1.2244231700897217
8,52,0,0.1785290241241455
19,129,0,3.134732246398926
15,102,1,3.336042881011963
4,25,0,0.0008355333702638745
16,104,1,2.320693016052246
6,45,0,1.1472878456115723
19,130,1,2.88120698928833
8,65,1,5.0281782150268555
8,50,1,2.309199333190918
19,128,0,1.5113943815231323
16,110,0,3.5992791652679443
19,128,1,2.690488576889038
20,124,0,2.9742681980133057
9,59,1,2.512171506881714
9,59,1,0.8005893230438232
20,135,0,5.306429862976074
18,127,1,3.5597622394561768
19,129,1,0.999171257019043
10,64,0,1.0271116495132446
12,80,1,2.1615030765533447
12,78,0,2.9990832805633545
13,85,0,0.3019237518310547
9,60,1,0.46378061175346375
8,55,0,1.1227788925170898
19,132,1,3.016463279724121
19,129,1,1.870146632194519
18,125,1,4.4340434074401855
19,127,1,1.5648691654205322
19,130,0,5.233682632446289
19,129,1,1.2742130756378174
20,129,1,3.4782092571258545
15,100,1,1.9935275316238403
16,107,1,1.4295673370361328
19,128,0,1.9864134788513184
19,129,0,2.488658905029297
19,130,0,1.4698740243911743
22,132,0,4.039618968963623
19,123,1,1.964145541191101
22,132,1,4.213818073272705
21,132,1,1.9336602687835693
18,121,0,2.2153916358947754
19,132,0,1.7317814826965332
20,130,0,4.2407732009887695
11,74,1,3.9358866214752197
7,47,0,5.321684837341309
19,128,1,2.262953996658325
24,136,1,2.33259654045105
7,48,1,1.0986510515213013
19,129,0,1.3631882667541504
19,128,0,0.7993612289428711
19,131,1,2.3319668769836426
19,128,1,4.465278148651123
8,55,1,1.6960303783416748
10,68,0,3.414625883102417
20,136,0,9.632469177246094
6,36,0,1.5558215379714966
19,131,0,2.119767189025879
19,132,1,2.474000930786133
9,63,1,1.9350258111953735
19,125,1,0.9579036831855774
14,101,1,1.5063568353652954
19,130,0,1.0318528413772583
19,128,0,1.1595264673233032
20,130,1,2.8271536827087402
19,125,0,3.182563066482544
16,108,0,1.9612858295440674
19,128,0,11.475640296936035
19,129,1,1.9089303016662598
19,126,1,2.0496811866760254
19,133,0,4.0048723220825195
20,127,1,2.3193368911743164
19,131,1,3.07399845123291
18,129,0,2.10992169380188
21,132,1,3.5526113510131836
19,129,1,2.0078210830688477
19,138,0,1.652584433555603
19,128,0,2.857154130935669
7,50,1,0.7875158786773682
18,128,0,1.95138680934906
20,132,1,3.694626808166504
12,79,1,1.2307828664779663
12,88,0,1.043139934539795
19,128,1,2.629168748855591
19,128,0,1.9362092018127441
21,133,0,2.0998220443725586
19,130,0,3.4983162879943848
3,21,1,0.22698381543159485
19,124,1,1.223344087600708
19,129,1,2.008500814437866
7,47,1,4.566868782043457
20,131,0,3.0518486499786377
19,129,0,1.4785858392715454
17,128,0,13.573054313659668
12,81,1,3.2643020153045654
19,129,0,2.0504419803619385
19,128,1,4.046538829803467
20,131,0,2.322171688079834
19,127,0,3.988898992538452
6,41,0,0.6031402349472046
19,128,1,2.085003137588501
8,50,1,0.7487078905105591
8,53,1,2.011246919631958
19,128,0,2.927459239959717
4,30,1,1.320874571800232
7,50,0,2.6971163749694824
22,131,1,2.972938060760498
19,128,1,2.2411508560180664
17,122,0,3.6899566650390625
4,28,1,1.3117343187332153
19,131,1,1.8154022693634033
14,93,1,3.367741584777832
19,137,0,2.8648440837860107
20,132,1,3.5296409130096436
19,129,0,1.9567805528640747
12,79,1,3.6943302154541016
18,126,1,2.9769978523254395
11,77,1,0.7924540638923645
19,127,0,1.9959944486618042
19,128,1,1.0615061521530151
19,127,0,2.3619368076324463
19,136,0,2.769423484802246
19,132,1,2.288557529449463
19,123,0,2.667539596557617
17,107,1,2.5779316425323486
10,62,1,2.591165065765381
20,128,0,3.486915349960327
14,98,0,1.5792477130889893
19,130,1,0.9809145331382751
18,114,1,1.3776143789291382
19,134,1,2.5036098957061768
20,133,0,1.791014552116394
8,54,0,0.6473676562309265
20,129,1,3.97174334526062
9,64,1,2.8431146144866943
19,128,0,2.155339241027832
19,131,1,1.8886131048202515
15,95,1,2.063556432723999
18,127,1,4.814002990722656
19,130,1,2.041348695755005
19,132,1,1.5527219772338867
19,128,1,2.3382585048675537
21,139,0,1.7191622257232666
19,128,1,2.368053436279297
19,129,0,3.653522253036499
17,117,0,1.4516369104385376
19,128,1,1.39962899684906
18,119,0,2.7775447368621826
16,112,1,1.668835997581482
19,127,1,2.8209900856018066
8,54,0,2.119253635406494
17,129,0,3.166499376296997
19,132,0,3.104929208755493
19,130,0,1.599766492843628
21,132,0,4.8526177406311035
18,119,0,1.1914293766021729
19,131,0,1.6303038597106934
8,52,0,2.2162680625915527
16,117,1,2.2948896884918213
19,131,0,3.41620135307312
14,88,0,2.608786106109619
19,127,0,1.5867373943328857
20,132,0,2.164043664932251
19,124,0,1.4323301315307617
9,65,1,2.521271228790283
20,130,0,1.657274842262268
21,137,1,3.5540716648101807
19,125,1,2.420902729034424
19,130,1,2.512014389038086
19,131,1,2.260295867919922
11,72,0,1.7523361444473267
6,39,1,0.015304704196751118
7,46,1,2.912492275238037
16,101,1,3.0013163089752197
14,92,1,1.8084498643875122
3,22,1,0.0018142175395041704
8,55,1,2.733682155609131
18,128,1,4.331327438354492
19,130,0,2.0072181224823
19,130,0,1.3879621028900146
19,129,1,1.6339830160140991
19,132,0,1.3304444551467896
16,109,1,2.572594165802002
18,120,1,2.0897276401519775
14,94,1,1.7826908826828003
19,128,0,1.6067818403244019
19,131,1,0.9527450799942017
20,131,1,3.1714460849761963
22,130,0,1.6073811054229736
14,93,1,3.8149046897888184
19,126,0,2.934911012649536
10,68,0,2.1494688987731934
19,129,0,0.1937253475189209
11,76,1,1.564427137374878
19,128,0,0.5377103090286255
19,128,1,4.082448959350586
7,46,1,1.1534560918807983
19,108,1,0.6837177276611328
14,93,1,1.5515235662460327
9,56,1,4.720839500427246
19,128,0,0.76515132188797
15,100,1,2.2210850715637207
19,129,0,1.1741852760314941
18,113,0,1.605252981185913
10,69,1,1.2943663597106934
19,128,0,2.6491897106170654
10,68,1,1.1760027408599854
15,103,0,2.6640613079071045
18,125,0,3.762629985809326
19,131,1,1.74551260471344
22,134,0,1.6260416507720947
19,128,0,0.8894804120063782
8,55,0,4.263062477111816
21,130,0,2.0783050060272217
19,128,0,1.3948333263397217
17,119,1,2.2976999282836914
19,131,0,1.4695286750793457
19,129,0,2.510045289993286
9,60,1,0.025900330394506454
21,125,1,1.729591727256775
19,128,0,2.96958327293396
19,129,0,2.323040008544922
20,130,0,1.4231641292572021
18,123,1,2.3942110538482666
19,130,1,2.8269479274749756
17,117,1,3.3646793365478516
8,51,1,0.8943359851837158
6,43,1,4.274875640869141
19,127,0,2.185147523880005
9,63,1,0.8734936118125916
19,130,0,2.4897189140319824
20,132,1,2.452244758605957
9,63,1,2.1368448734283447
19,131,0,2.787263870239258
16,127,0,3.0987935066223145
21,134,1,1.6774247884750366
11,74,1,1.3524634838104248
19,128,1,2.670771360397339
19,127,0,2.38948130607605
9,59,1,1.5468240976333618
8,52,1,0.6217371225357056
19,129,0,1.8052273988723755
18,130,1,1.860214114189148
6,42,1,2.184143543243408
13,88,1,2.4469666481018066
19,127,1,3.326324462890625
21,135,1,4.219269275665283
8,55,1,1.1590349674224854
19,131,0,3.104748249053955
19,129,0,1.8397539854049683
19,128,1,3.5716052055358887
8,57,1,3.302135944366455
11,77,1,2.055565595626831
16,112,1,1.442265272140503
20,133,1,2.212768077850342
19,128,1,2.6548569202423096
11,59,0,2.1369118690490723
19,128,0,2.0480549335479736
9,58,1,2.274657726287842
17,109,0,2.8231887817382812
19,128,1,1.7378863096237183
18,128,0,1.1126407384872437
9,61,1,1.4678418636322021
19,127,0,2.5138936042785645
19,131,0,2.5527493953704834
19,130,0,3.2441465854644775
19,128,0,3.5218241214752197
19,129,1,3.613729476928711
18,118,1,2.5384654998779297
9,63,0,0.03179001435637474
19,128,0,4.097523212432861
8,56,1,2.2594900131225586
21,132,1,1.8721281290054321
7,50,0,0.0641229897737503
8,55,1,0.6409165263175964
19,127,0,3.817300796508789
19,131,1,2.2763853073120117
25,138,0,1.591284155845642
18,129,1,5.337680816650391
19,130,0,3.074443817138672
19,132,1,5.115818500518799
14,93,1,2.0774600505828857
18,115,0,1.1016706228256226
7,48,1,1.8521833419799805
19,131,1,3.111860513687134
19,132,1,1.7214492559432983
19,125,0,2.6377034187316895
7,43,1,3.3821887969970703
19,129,1,2.367116928100586
19,131,0,1.0605279207229614
5,34,1,4.323383331298828
11,82,1,3.115860939025879
19,128,0,3.102689743041992
13,88,0,0.9175392389297485
19,129,1,1.6793607473373413
12,90,0,1.0767873525619507
4,27,1,1.7739733457565308
9,57,1,1.7024695873260498
10,64,1,3.4374139308929443
19,128,1,1.5285838842391968
18,134,1,2.4035582542419434
11,74,1,1.604949951171875
18,128,0,4.631390571594238
19,129,0,2.361570119857788
19,129,1,2.4579126834869385
9,57,1,2.2945408821105957
19,128,0,3.65037202835083
22,131,1,3.730888843536377
19,127,1,1.4632999897003174
19,129,0,2.3814027309417725
4,31,1,0.029141949489712715
19,127,1,1.988570213317871
16,104,0,0.8160460591316223
11,59,0,0.019376318901777267
19,133,1,2.4442496299743652
19,128,0,2.789299964904785
18,131,0,2.3644065856933594
19,129,1,3.7294704914093018
19,129,1,3.175126314163208
18,130,0,2.4992101192474365
19,128,1,2.9952049255371094
12,77,1,0.10492246598005295
19,128,0,2.56193208694458
19,128,0,2.117333173751831
19,129,0,2.0493063926696777
10,68,0,0.06372256577014923
8,50,1,1.4043728113174438
19,127,0,2.4396843910217285
10,70,1,0.8061574697494507
12,80,1,2.9839835166931152
19,129,1,0.854556679725647
5,37,1,3.1436028480529785
8,48,1,4.836383819580078
19,127,1,3.109551191329956
19,129,0,1.8455371856689453
19,129,0,2.2864696979522705
20,131,0,3.1692843437194824
15,96,1,1.8733375072479248
19,127,0,2.6608047485351562
19,129,1,2.9943454265594482
8,52,1,1.242201805114746
18,122,0,2.8127810955047607
19,128,1,1.393035888671875
19,128,0,2.8497326374053955
12,62,1,1.4094535112380981
19,129,0,3.6862220764160156
10,64,0,0.45506805181503296
19,134,0,3.037787914276123
19,129,1,2.63635516166687
19,131,1,3.249678373336792
4,28,1,1.014501929283142
21,129,0,1.73164701461792
19,135,0,0.6882207989692688
19,130,1,1.8692584037780762
19,130,0,0.5990738272666931
19,128,0,1.9083175659179688
7,46,1,2.1018857955932617
19,131,0,2.650592088699341
10,64,1,4.2137980461120605
20,129,0,1.5080808401107788
19,129,1,2.243180990219116
15,98,0,1.4043245315551758
21,134,0,1.7792367935180664
14,90,1,1.9175482988357544
19,130,0,2.4313488006591797
19,130,0,4.178728103637695
19,129,0,3.0609259605407715
19,125,1,1.7054846286773682
15,89,0,1.192497730255127
19,132,1,2.311446189880371
18,117,1,2.678600311279297
19,130,0,2.1821835041046143
9,59,0,0.9639825820922852
24,140,0,2.533937692642212
8,51,1,2.9343347549438477
20,129,1,2.70233416557312
21,132,1,1.4478883743286133
14,105,0,2.6169896125793457
5,36,1,5.606748580932617
15,98,0,0.22616930305957794
19,128,0,1.9710689783096313
19,127,0,2.281083583831787
21,133,1,1.830971360206604
18,119,0,0.6528947949409485
19,125,1,1.4653040170669556
20,129,1,0.3879014253616333
19,129,1,3.8722567558288574
19,123,0,2.5453219413757324
8,55,1,0.8406872153282166
19,124,1,2.3782944679260254
19,129,1,2.42093825340271
7,48,1,1.9743348360061646
20,128,0,3.1220688819885254
11,75,0,3.263535976409912
5,36,0,0.26452672481536865
18,126,1,3.2796847820281982
21,134,1,2.62087082862854
19,126,0,3.003746271133423
13,84,1,3.0954949855804443
19,129,0,2.064828872680664
12,79,1,2.1567184925079346
19,128,1,1.6753618717193604
18,116,1,3.4039578437805176
21,134,0,1.283513069152832
19,130,0,1.3901865482330322
19,131,0,2.7978360652923584
19,134,0,1.6225160360336304
19,128,0,2.479975938796997
19,131,1,1.7468845844268799
19,129,0,1.8915420770645142
17,113,1,3.84232234954834
17,111,1,2.113948345184326
19,124,0,2.3944895267486572
19,129,0,1.1515331268310547
17,114,0,1.1974385976791382
19,128,0,3.807543992996216
19,130,1,3.0331544876098633
19,130,0,2.98189377784729
9,58,1,1.9860353469848633
19,130,1,3.827016830444336
8,50,1,1.7414374351501465
19,128,0,2.1815571784973145
19,129,0,1.7587261199951172
19,119,1,4.245110034942627
19,125,1,2.0197036266326904
19,130,0,2.5961978435516357
14,98,0,2.0653061866760254
21,132,0,2.285611629486084
18,121,1,3.3709819316864014
8,53,1,1.4068595170974731
20,122,0,2.092925548553467
18,127,1,2.3171730041503906
19,127,0,1.9162023067474365
20,133,0,1.4583489894866943
18,121,1,1.858251929283142
6,42,1,2.289045810699463
19,134,0,6.988217353820801
8,54,1,1.255623698234558
16,111,1,3.985468626022339
19,127,1,3.508821487426758
19,126,0,2.960116386413574
3,23,0,2.7421047687530518
19,128,0,2.738832712173462
18,116,0,2.368252754211426
22,134,1,3.148697853088379
19,128,1,2.2977755069732666
19,126,0,3.22070574760437
20,129,1,1.142676830291748
7,38,1,3.214916706085205
12,78,0,2.9053337574005127
16,105,1,2.387166976928711
19,128,1,3.494080066680908
14,91,1,4.048452854156494
19,127,1,2.7678990364074707
18,127,1,1.4569716453552246
20,136,0,1.1708624362945557
5,35,1,0.6218360066413879
19,128,0,1.8138972520828247
19,131,0,0.7979063391685486
20,134,0,1.2169471979141235
17,117,1,1.3228492736816406
12,77,1,4.08009147644043
20,128,1,2.619720935821533
19,129,1,1.7421112060546875
18,131,1,3.166922092437744
20,141,0,3.3346118927001953
4,28,1,1.1172449588775635
19,129,1,2.4496474266052246
20,131,1,1.0144071578979492
19,126,0,2.313659191131592
20,126,0,2.9094302654266357
19,130,0,1.8853453397750854
8,48,1,1.5846251249313354
19,120,1,2.233686685562134
23,128,1,3.7518222332000732
12,85,0,2.732947826385498
10,57,1,1.5370405912399292
19,126,1,1.873997449874878
19,130,0,1.3309472799301147
10,69,1,4.243541240692139
19,128,0,1.3749525547027588
18,127,1,2.3422069549560547
15,104,0,2.3822944164276123
20,128,1,1.8229631185531616
20,131,0,2.5564093589782715
17,122,0,1.4700616598129272
19,126,0,1.9093040227890015
18,127,1,1.8697229623794556
19,134,1,2.5198376178741455
19,128,0,2.4033806324005127
9,62,0,2.566044569015503
19,128,1,3.140458583831787
19,128,0,2.0349984169006348
20,129,0,2.431999921798706
20,128,0,1.7402496337890625
19,129,1,3.061765193939209
19,135,1,1.7833833694458008
19,125,1,1.5174007415771484
10,63,0,1.5827219486236572
19,128,0,1.9285197257995605
7,48,0,1.8630552291870117
19,128,0,0.9506332278251648
19,128,0,1.7827624082565308
18,126,0,3.6097614765167236
16,110,0,1.233882188796997
19,128,1,1.454111099243164
19,129,0,1.3397170305252075
19,128,0,2.2543253898620605
21,130,1,2.052527904510498
11,74,0,2.6379501819610596
19,125,1,3.3638384342193604
8,53,0,2.17680025100708
20,130,0,3.5246074199676514
7,40,1,0.40829747915267944
19,128,0,3.207636833190918
19,129,1,1.5906089544296265
13,84,1,2.1151275634765625
19,129,0,3.4475972652435303
19,128,0,1.4183125495910645
17,106,1,3.206796169281006
20,130,1,4.180734634399414
8,51,1,4.216943740844727
12,80,1,3.050666570663452
9,59,0,1.1375012397766113
19,128,0,1.4407230615615845
19,125,0,2.7613914012908936
19,129,0,1.9916287660598755
15,104,1,4.0017476081848145
6,38,1,2.1449708938598633
19,129,1,1.8079980611801147
19,128,1,2.9481146335601807
19,128,1,1.8796319961547852
4,24,1,0.19382940232753754
13,95,1,3.3928921222686768
8,60,1,2.856778383255005
19,129,1,1.4638378620147705
9,58,1,0.2932252287864685
21,129,0,1.5122008323669434
19,131,0,2.0749354362487793
19,131,0,2.6364502906799316
19,137,0,2.0822577476501465
17,114,1,1.6610491275787354
19,129,0,1.611877679824829
19,128,0,3.6615185737609863
8,50,0,0.6674389243125916
10,69,1,1.852157473564148
19,128,1,0.5567972660064697
20,131,1,0.9668900370597839
19,130,1,1.6852188110351562
18,129,0,1.2992730140686035
19,128,0,1.8660383224487305
20,133,0,4.375320911407471
21,134,1,2.854490041732788
19,128,1,0.5094274878501892
11,74,1,2.0804669857025146
12,81,1,1.0849850177764893
8,46,0,1.428697109222412
19,127,1,4.673462867736816
19,128,1,0.9859787821769714
19,125,1,1.1550801992416382
8,57,1,1.0126686096191406
20,129,0,2.943420171737671
19,127,1,2.6219067573547363
18,127,0,2.632087230682373
19,128,0,1.5513854026794434
19,128,0,2.413637638092041
21,141,1,1.9960306882858276
19,141,0,2.77459454536438
19,132,1,0.7095044255256653
18,129,1,2.3713767528533936
15,96,0,1.810599446296692
20,129,1,1.4719725847244263
17,116,1,2.3414251804351807
19,128,0,2.9242444038391113
9,65,1,2.4999711513519287
17,115,1,2.2422590255737305
7,45,0,2.2894771099090576
10,67,1,2.662487030029297
19,133,1,0.45151323080062866
18,127,0,2.9197216033935547
13,85,1,2.3567867279052734
19,130,1,2.6707494258880615
19,123,0,1.4360928535461426
21,134,1,1.1175930500030518
15,99,1,0.951439380645752
19,128,1,1.2878496646881104
19,129,0,1.4524751901626587
6,42,1,2.73820424079895
14,94,0,0.6990162134170532
19,127,0,1.4227153062820435
19,130,1,2.575892210006714
19,128,0,1.9267077445983887
19,131,0,2.2022290229797363
19,128,0,1.6410019397735596
19,128,1,2.262070417404175
19,131,1,3.0260865688323975
16,97,0,1.5762877464294434
10,63,0,1.2741498947143555
19,130,0,2.1822872161865234
19,133,0,2.565124273300171
7,44,0,4.154172897338867
16,108,0,2.2443156242370605
13,90,1,1.9677115678787231
20,129,0,4.138657569885254
19,129,0,3.266343593597412
18,126,1,2.766615390777588
19,126,1,2.100099802017212
17,104,1,0.8680011630058289
19,129,1,3.3569962978363037
21,130,1,1.3359265327453613
15,96,1,1.1510545015335083
19,128,1,1.651147484779358
20,130,0,2.8509669303894043
8,57,1,2.504242420196533
19,127,1,1.5479766130447388
19,127,0,1.3587666749954224
17,113,1,1.8709073066711426
19,129,1,1.6559494733810425
19,129,1,2.927339792251587
18,123,1,2.3147056102752686
6,42,1,0.31399232149124146
7,46,1,0.6105868816375732
20,128,0,2.47780442237854
19,130,0,2.5880539417266846
18,130,0,2.88175630569458
12,83,0,1.1891030073165894
19,127,1,2.202348470687866
19,126,1,1.7763720750808716
18,120,1,2.407634973526001
19,131,0,0.5357914566993713
19,130,1,1.2347807884216309
17,116,1,2.102055072784424
19,128,1,1.394313097000122
19,129,0,4.129676818847656
19,129,1,0.5936433672904968
19,130,1,2.400150775909424
20,128,0,3.5961875915527344
19,124,0,1.7615623474121094
20,132,1,1.5537011623382568
19,130,0,4.0860466957092285
19,127,0,2.2920172214508057
19,128,1,0.42148271203041077
13,84,1,3.509921073913574
6,39,0,0.9519860148429871
19,131,1,2.7003560066223145
19,128,1,1.5152792930603027
19,126,1,3.1144497394561768
12,75,1,1.6281450986862183
18,128,1,2.4456288814544678
20,130,1,3.14410400390625
20,131,0,4.81613302230835
20,129,1,3.6617019176483154
19,129,1,0.8156505823135376
23,138,0,1.5112996101379395
10,71,1,1.6870535612106323
20,130,0,2.531933069229126
20,129,0,2.3177545070648193
19,138,0,3.9416472911834717
14,90,1,1.1001813411712646
21,129,1,1.8127853870391846
20,130,0,2.3067657947540283
19,131,1,2.177402973175049
18,114,0,3.1840553283691406
6,38,1,2.5301990509033203
9,57,1,0.16842134296894073
19,127,1,3.2531380653381348
6,38,1,3.5485546588897705
19,126,0,3.0004329681396484
18,128,0,2.2906291484832764
20,130,1,3.937235116958618
19,127,0,2.0843160152435303
19,131,1,2.2753734588623047
15,98,1,2.138546943664551
11,71,0,0.2349022477865219
19,127,0,1.6456584930419922
19,121,1,2.063192367553711
7,49,1,1.136805772781372
20,130,0,4.412058353424072
11,77,1,1.7612069845199585
19,131,1,2.0208547115325928
10,63,1,4.045413970947266
18,129,1,2.876154899597168
18,128,0,0.903947651386261
20,131,0,3.074887752532959
16,108,1,2.3274946212768555
20,129,1,2.0642926692962646
20,125,1,3.994887351989746
14,93,1,4.268706798553467
19,130,1,3.0937588214874268
19,133,1,2.8011415004730225
20,134,0,2.4505608081817627
19,129,1,2.334641456604004
5,36,1,2.9234607219696045
6,36,1,4.744918346405029
19,129,1,2.2263143062591553
19,128,0,1.651769995689392
19,128,0,1.0171267986297607
19,130,0,1.8252043724060059
14,96,1,3.4531543254852295
18,126,0,2.465519905090332
19,128,1,2.2007699012756348
8,55,1,0.006025986280292273
19,130,0,1.4601397514343262
19,131,0,1.942967176437378
19,122,1,1.2273430824279785
11,74,0,1.0328832864761353
19,131,1,2.8944833278656006
19,129,1,3.3053603172302246
20,130,1,4.194504737854004
9,60,0,1.083570122718811
6,37,1,0.5778055787086487
19,129,1,5.033468246459961
19,124,1,0.97293621301651
19,129,0,1.9870792627334595
19,126,1,3.261686086654663
21,136,0,2.384800434112549
18,107,1,1.3520936965942383
19,127,1,2.529740333557129
19,128,0,2.2748401165008545
12,80,1,3.3258323669433594
19,128,0,2.659703493118286
13,88,0,0.7014285922050476
19,131,1,2.499624252319336
21,134,0,3.0505402088165283
19,127,1,2.3924503326416016
13,90,1,1.656575083732605
19,130,0,0.8353672027587891
19,124,0,1.9320306777954102
11,73,0,3.099864959716797
20,129,0,3.0955097675323486
15,88,1,1.557654857635498
19,126,0,3.563699960708618
18,124,1,2.5235331058502197
19,127,1,4.103216171264648
6,40,1,2.687213659286499
19,129,1,1.270189881324768
9,61,0,3.074402332305908
19,127,1,3.5941131114959717
18,128,0,2.2681565284729004
8,54,1,3.3814713954925537
19,130,1,3.081547737121582
20,129,0,1.5196722745895386
19,130,0,4.039516925811768
12,82,0,0.3976496756076813
19,133,1,1.9734199047088623
19,127,0,2.680999517440796
19,128,1,2.5398616790771484
19,129,0,1.8581103086471558
19,133,1,1.7079790830612183
19,130,1,2.87593412399292
11,78,1,2.2914931774139404
17,126,1,2.439236640930176
19,119,1,2.4203991889953613
9,53,1,5.047359943389893
19,128,0,0.45714688301086426
11,74,1,4.074858665466309
20,129,0,1.67393958568573
7,45,1,2.1400234699249268
10,67,1,1.9550176858901978
19,127,0,2.744670867919922
19,129,0,2.084150552749634
10,64,1,3.5501372814178467
20,130,1,3.345432758331299
19,128,1,1.061273217201233
11,71,1,1.4782968759536743
20,134,1,2.034095048904419
8,54,0,0.009142790921032429
10,53,1,2.9862301349639893
12,77,1,2.725588798522949
5,35,0,2.6852126121520996
19,130,0,0.4228639304637909
11,76,1,2.658090114593506
9,58,1,2.5223779678344727
8,52,1,1.937313199043274
19,129,0,2.97121000289917
19,130,0,2.1428539752960205
19,128,0,1.4096050262451172
19,129,0,1.5815540552139282
19,129,1,3.9217913150787354
19,131,1,2.1508500576019287
19,131,0,2.6132280826568604
19,129,1,3.905237913131714
19,128,0,3.097961902618408
19,127,1,1.782124638557434
9,64,1,1.806296944618225
19,129,0,5.1370463371276855
19,129,1,2.7185511589050293
20,128,0,4.592010021209717
19,129,0,0.6830908060073853
16,109,1,2.0830423831939697
20,129,0,4.5616888999938965
19,128,0,2.7969439029693604
17,111,1,1.8005884885787964
7,44,1,0.950804591178894
16,107,1,2.419017791748047
10,70,1,2.5384280681610107
10,69,1,2.901113986968994
11,70,1,3.0825908184051514
19,127,0,2.510315418243408
19,129,0,2.1968984603881836
14,94,1,2.131584644317627
18,127,0,2.6950130462646484
10,62,1,1.8735442161560059
13,88,0,0.6560670137405396
19,128,0,1.007276177406311
16,108,0,1.198582410812378
19,130,0,1.8381181955337524
10,68,1,2.387089967727661
19,130,0,2.8504157066345215
19,128,0,3.8784677982330322
18,120,1,3.719106435775757
19,134,0,3.878323793411255
19,131,1,4.091063022613525
19,126,1,2.226419448852539
19,130,1,3.4226865768432617
13,87,1,1.9481778144836426
20,133,0,2.3139424324035645
10,75,1,3.423499345779419
11,76,0,2.6266283988952637
6,38,1,2.4102420806884766
19,129,0,2.5678815841674805
19,127,0,2.007544994354248
19,128,1,2.1663925647735596
19,130,0,1.5289442539215088
7,47,1,4.314514636993408
18,123,0,2.173184394836426
18,127,1,5.693996906280518
9,62,1,1.9585415124893188
19,127,0,2.0287814140319824
15,97,1,3.9182827472686768
7,46,1,4.701470375061035
11,74,1,0.3368470370769501
16,105,1,1.2693588733673096
11,70,1,2.2000961303710938
18,128,0,3.1348202228546143
19,128,0,3.3976032733917236
15,97,1,2.139253854751587
15,103,1,3.474085807800293
13,74,0,8.544145584106445
8,57,1,1.5199671983718872
10,66,1,0.5598088502883911
19,126,0,2.872323513031006
19,129,1,2.3194921016693115
19,125,1,1.756596565246582
19,130,1,3.181392192840576
20,130,1,1.3233646154403687
19,128,0,3.217927932739258
19,134,1,2.2944717407226562
19,128,1,1.383383870124817
8,48,0,2.50052547454834
19,132,0,3.414384603500366
19,128,0,6.295926570892334
19,131,0,10.634893417358398
19,129,0,4.639345645904541
9,61,0,1.1333225965499878
19,126,0,1.3144809007644653
18,129,0,5.338295936584473
12,77,0,2.6691083908081055
19,132,1,2.9741790294647217
19,127,1,2.271857261657715
7,47,1,0.12993748486042023
18,129,0,2.1096222400665283
17,127,1,2.585315465927124
19,124,1,1.194277048110962
19,129,0,0.43483781814575195
19,125,0,2.3405590057373047
18,127,0,2.756192445755005
19,130,1,2.014836549758911
8,50,0,5.907214164733887
19,128,0,2.6520161628723145
19,128,0,3.4007270336151123
19,130,0,4.221599102020264
19,134,1,3.1990420818328857
19,130,1,2.264824628829956
10,69,0,1.6913366317749023
9,58,1,2.916107177734375
19,131,1,5.936071395874023
19,128,0,2.6691720485687256
11,78,0,2.442996025085449
18,128,0,1.4867099523544312
13,88,1,3.173255443572998
5,36,0,1.9801013469696045
7,46,1,2.745044231414795
19,133,0,2.0171966552734375
12,82,0,2.9966814517974854
9,58,0,1.3744508028030396
19,128,0,2.1426868438720703
19,128,0,2.116506576538086
8,54,0,1.3975595235824585
20,129,0,1.1228615045547485
19,131,1,3.2413182258605957
10,64,0,2.0600242614746094
21,130,1,1.9859517812728882
19,130,1,2.2081515789031982
10,68,1,1.4208905696868896
19,128,1,2.741628885269165
6,44,1,2.2351129055023193
11,65,1,0.5816528797149658
20,134,0,3.394556999206543
19,129,0,2.5184245109558105
6,37,1,2.2802717685699463
19,128,0,0.907351016998291
11,71,0,1.321981430053711
18,126,1,2.8554227352142334
19,129,1,1.8784812688827515
20,131,0,1.6203386783599854
19,127,1,0.6580004096031189
4,30,0,0.15384066104888916
6,36,1,3.0593936443328857
19,130,0,0.9378837943077087
13,84,1,3.2236454486846924
6,38,0,0.9219250082969666
15,96,1,1.2184998989105225
6,41,1,1.642958641052246
13,90,1,2.6401283740997314
20,130,0,2.5101516246795654
19,128,0,2.213271379470825
9,62,1,0.6938385963439941
14,94,1,2.5393223762512207
20,130,0,2.8442816734313965
16,107,1,2.6958494186401367
18,122,0,0.5915160775184631
19,128,0,8.876410484313965
19,128,1,1.9516510963439941
5,34,1,0.7585532665252686
19,129,1,1.2294197082519531
19,129,1,2.7539727687835693
19,130,1,1.4407347440719604
18,124,1,4.4568705558776855
19,126,1,0.8575102686882019
20,134,0,4.10548734664917
17,124,1,2.742560386657715
22,138,0,3.4045512676239014
