"MLM_count","TOKEN_count","NSP_bool","Loss"
19,126,1,1.0357571840286255
19,127,1,3.926103353500366
19,126,1,1.749803066253662
10,66,0,1.0336244106292725
19,122,0,3.565152883529663
19,128,1,1.6282578706741333
19,125,0,1.8533720970153809
19,128,1,1.9196943044662476
17,116,0,2.0693917274475098
6,38,1,1.82822585105896
19,127,1,1.880057692527771
18,121,1,1.4130315780639648
19,126,1,1.5006012916564941
6,39,1,1.1015803813934326
18,125,1,2.140939950942993
19,121,1,1.622970700263977
19,123,0,2.0314903259277344
18,124,0,1.77590012550354
17,118,0,2.0977895259857178
14,85,0,3.233748435974121
11,70,0,2.586515426635742
16,102,1,1.6397976875305176
2,16,1,4.609663486480713
16,106,0,1.1773951053619385
17,121,0,6.472445487976074
17,118,1,2.575075626373291
18,123,1,1.2105756998062134
18,112,1,0.9417402148246765
18,122,0,2.931189775466919
20,126,1,2.851264238357544
14,91,0,3.815894842147827
17,123,0,2.6380832195281982
19,128,0,0.8272312879562378
18,125,0,1.5723083019256592
19,124,0,1.2927331924438477
19,118,0,1.8530514240264893
18,125,1,1.4703385829925537
11,69,1,3.5096092224121094
9,54,1,2.6873157024383545
10,69,1,2.2863550186157227
8,54,0,1.4565703868865967
19,127,1,2.7397427558898926
18,125,1,1.7855578660964966
12,82,1,4.730464458465576
19,120,1,1.2026039361953735
18,124,0,3.5086586475372314
18,123,1,1.370205283164978
19,127,0,2.824892997741699
14,111,1,2.9626049995422363
19,119,1,3.88519287109375
19,121,1,1.9071897268295288
19,127,1,3.3260273933410645
19,120,0,3.2791452407836914
13,85,1,1.2786937952041626
18,124,1,0.8379506468772888
18,124,0,1.1439396142959595
4,24,1,3.6557931900024414
20,124,0,6.592767238616943
17,123,1,2.3403356075286865
19,123,1,2.5309078693389893
18,123,0,1.5917692184448242
19,124,0,2.5360662937164307
11,76,0,1.4799730777740479
3,20,0,5.483007907867432
18,125,1,1.9146854877471924
5,33,1,1.7242556810379028
18,122,1,2.3033783435821533
6,41,1,0.08953249454498291
19,126,0,1.549960732460022
18,127,0,2.773646116256714
19,125,0,2.595893621444702
19,119,1,0.41976433992385864
19,126,0,1.1799956560134888
18,125,1,2.4357447624206543
16,119,1,1.1755154132843018
19,128,0,0.7147757411003113
18,121,1,2.305377960205078
3,24,1,4.340529918670654
19,127,0,3.9249279499053955
17,123,0,2.2251412868499756
19,124,0,2.6073408126831055
17,123,0,4.362731456756592
18,127,0,3.295417070388794
19,125,0,1.213608980178833
18,127,1,1.843207597732544
18,125,0,8.991790771484375
19,124,0,2.445802927017212
8,50,1,1.6257984638214111
18,123,0,3.852747917175293
15,110,0,0.47220760583877563
19,121,0,3.2623775005340576
16,122,0,2.718428611755371
18,120,1,1.3795887231826782
19,124,0,1.4012571573257446
19,126,1,1.8205980062484741
19,126,1,1.96641206741333
17,124,0,0.7986261248588562
15,118,0,1.8745003938674927
18,124,1,1.0062118768692017
19,120,0,5.2234954833984375
17,123,1,2.9775807857513428
17,121,1,3.2046115398406982
19,128,1,0.5341692566871643
19,126,1,1.0640605688095093
19,122,1,1.096195936203003
17,121,0,2.4410219192504883
18,126,0,1.891135811805725
18,124,0,2.3003089427948
19,124,1,2.563429594039917
19,126,1,1.226121425628662
6,39,1,5.056151866912842
19,127,0,3.417570114135742
19,128,1,1.5198779106140137
17,121,1,0.7358341217041016
19,126,1,2.0343775749206543
19,128,0,1.7461155652999878
18,119,1,1.893818736076355
8,50,1,1.3154877424240112
19,124,1,2.0686817169189453
20,124,0,4.253201007843018
9,57,0,2.1319758892059326
18,119,0,2.7600977420806885
19,129,0,2.4818291664123535
16,103,1,2.391558885574341
20,125,1,2.4011871814727783
19,127,1,2.681816339492798
19,127,1,1.9423638582229614
19,126,0,1.4956154823303223
18,124,1,1.4614990949630737
19,125,1,1.3341519832611084
19,128,1,5.506881237030029
19,122,0,1.2492135763168335
21,121,0,2.4064252376556396
3,23,1,0.0841500386595726
19,122,0,2.503415107727051
19,121,1,1.5415983200073242
19,130,0,7.282712936401367
19,124,1,3.1882214546203613
19,129,1,3.7280547618865967
18,124,0,1.7247235774993896
19,115,1,2.665715456008911
5,30,1,1.5225982666015625
17,111,1,4.898364067077637
17,124,0,5.695433616638184
18,120,1,2.1330723762512207
19,125,1,1.4848581552505493
19,125,0,5.013363361358643
18,125,0,0.8010019063949585
18,125,1,1.3976709842681885
18,117,0,1.3922141790390015
15,121,0,3.4118168354034424
19,129,0,4.003327369689941
13,94,1,1.9919929504394531
19,123,1,2.607285261154175
17,118,0,2.5335748195648193
16,123,0,2.78798246383667
19,124,1,2.5831427574157715
18,123,0,3.133617401123047
2,20,1,2.1813182830810547
19,126,1,2.0319631099700928
18,125,1,2.8015220165252686
17,125,1,2.3977489471435547
19,123,0,2.325540781021118
16,123,0,2.9356529712677
19,123,1,2.9849050045013428
16,118,1,4.812566757202148
17,109,0,4.263617992401123
18,121,1,2.989107847213745
17,123,0,2.8365604877471924
18,126,1,1.2353858947753906
19,128,1,3.194484233856201
19,119,1,2.705477237701416
18,124,1,2.182077646255493
19,125,0,2.1170856952667236
18,123,1,1.0888888835906982
19,127,1,2.2528958320617676
11,72,1,3.6179027557373047
19,125,1,2.7255260944366455
3,19,0,2.3988399505615234
18,124,0,1.9189035892486572
19,127,0,3.1829073429107666
19,123,1,2.199995517730713
19,125,0,0.8451105356216431
19,128,1,1.8967368602752686
8,57,1,2.507014036178589
18,126,0,1.0442997217178345
4,29,1,5.939651966094971
19,125,0,1.9651094675064087
17,122,0,7.443936824798584
17,125,0,2.947561740875244
19,121,1,6.954265594482422
19,125,0,0.915441632270813
18,125,1,2.269500494003296
17,121,0,3.429692506790161
19,126,0,1.1039924621582031
6,44,1,2.2671380043029785
17,125,1,1.881630539894104
18,125,1,2.431429862976074
19,126,1,1.5259807109832764
18,124,1,1.4445065259933472
17,115,1,2.6486990451812744
18,121,0,4.805361270904541
18,119,1,1.826363205909729
17,121,0,4.498646259307861
16,123,0,3.1819872856140137
18,125,1,1.516466498374939
19,122,1,2.2191576957702637
17,125,0,4.713041305541992
19,122,1,1.3906153440475464
19,126,1,2.928403377532959
18,122,0,3.522934675216675
17,118,0,6.168341159820557
18,122,1,2.53063702583313
19,128,1,1.3191360235214233
17,122,1,2.018922805786133
19,125,0,4.135094165802002
17,125,0,0.9235751628875732
19,126,0,2.735337972640991
12,91,1,1.6989105939865112
4,26,1,3.8776357173919678
18,123,0,1.1685668230056763
18,124,0,3.115330696105957
4,27,1,0.12554241716861725
18,122,0,7.292447090148926
19,122,0,7.036697864532471
13,83,0,1.591800570487976
19,124,0,2.7590363025665283
5,43,1,1.0926960706710815
18,123,0,3.058397054672241
8,51,1,2.5797171592712402
